year,class,rank,Fname,site,hometown,subject
1565,第三甲,第二百四十五名,胡,匠籍,直隸,書經
1565,第三甲,第二百四十六名,朱,軍籍,河南,書經
1565,第三甲,第二百四十七名,劉,民籍,河南,易經
1565,第三甲,第二百四十八名,許,民籍,河南,詩經
1565,第三甲,第二百四十九名,雒,軍籍,陝西,書經
1565,第三甲,第二百五十名,李,民籍,直隸,春秋
1565,第三甲,第二百五十一名,張,民籍,直隸,詩經
1565,第三甲,第二百五十二名,戚,民籍,直隸,詩經
1565,第三甲,第二百五十三名,丁,民籍,山東,易經
1565,第三甲,第二百五十四名,張,軍籍,順天,易經
1565,第三甲,第二百五十五名,禇,民籍,山西,詩經
1565,第三甲,第二百五十六名,戴,軍籍,河南,詩經
1565,第三甲,第二百五十七名,曾,民籍,江西,易經
1565,第三甲,第二百五十八名,杜,民籍,山東,書經
1565,第三甲,第二百五十九名,王,官籍,河南,春秋
1565,第三甲,第二百六十名,程,軍籍,安仁,春秋
1565,第三甲,第二百六十一名,劉,民籍,江西,書經
1565,第三甲,第二百六十二名,薛,軍籍,山東,書經
1565,第三甲,第二百六十三名,王,軍籍,四川,書經
1565,第三甲,第二百六十四名,李,民籍,廣東,春秋
1565,第三甲,第二百六十五名,鄧,民籍,四川,書經
1565,第三甲,第二百六十六名,王,符縣,浙江,易經
1565,第三甲,第二百六十七名,林,民籍,福建,詩經
1565,第三甲,第二百六十八名,秦,民籍,直隸,詩經
1565,第三甲,第二百六十九名,梁,民籍,直隸,詩經
1565,第三甲,第二百七十名,許,民籍,河南,詩經
1565,第三甲,第二百七十一名,嚴,軍籍,福建,詩經
1565,第三甲,第二百七十二名,羅,匠籍,河南,春秋
1565,第三甲,第二百七十三名,賈,軍籍,山東,易經
1565,第三甲,第二百七十四名,李,軍籍,河南,禮記
1565,第三甲,第二百七十五名,張,軍籍,山東,書經
1565,第三甲,第二百七十六名,歐,軍籍,湖廣,詩經
1565,第三甲,第二百七十七名,王,民籍,浙江,春秋
1565,第三甲,第二百七十八名,鄭,民籍,湖廣,書經
1565,第三甲,第二百七十九名,吳,民籍,直隸,詩經
1565,第三甲,第二百八十名,周,民籍,四川,詩經
1565,第三甲,第二百八十一名,魏,民籍,山西,易經
1565,第三甲,第二百八十二名,王,民籍,陝西,詩經
1565,第三甲,第二百八十三名,池,軍籍,福建,詩經
1565,第三甲,第二百八十四名,周,民籍,福建,春秋
1565,第三甲,第二百八十五名,蕭,官籍,湖廣,書經
1565,第三甲,第二百八十六名,竇,民籍,直隸,詩經
1565,第三甲,第二百八十七名,汪,民籍,直隸,易經
1565,第三甲,第二百八十八名,陳,軍籍,福州,禮記
1565,第三甲,第二百八十九名,沈,民籍,浙江,書經
1565,第三甲,第二百九十名,李,民籍,直隸,詩經
1565,第三甲,第二百九十一名,岳,民籍,直隸,詩經
1565,第三甲,第二百九十二名,暴,民籍,山西,禮記
1565,第三甲,第二百九十三名,王,民籍,直隸,詩經
1565,第三甲,第二百九十四名,呂,民籍,浙江,春秋
1565,第三甲,第二百九十五名,施,官籍,江西,春秋
1565,第三甲,第二百九十六名,李,民籍,四川,易經
1565,第三甲,第二百九十七名,龔,民籍,直隸,易經
1565,第三甲,第二百九十八名,周,民籍,江西,詩經
1565,第三甲,第二百九十九名,何,民籍,直隸,書經
1565,第三甲,第三百名,梁,軍籍,河南,易經
1565,第三甲,第三百零一名,劉,民籍,河南,詩經
1565,第三甲,第三百零二名,杜,軍籍,河南,詩經
1565,第三甲,第三百零三名,孫,民籍,直隸,書經
1565,第三甲,第三百零四名,趙,軍籍,山西,書經
1565,第三甲,第三百零五名,麻,軍籍,陝西,春秋
1565,第三甲,第三百零六名,戢,民籍,四川,書經
1565,第三甲,第三百零七名,孫,民籍,山西,禮記
1565,第三甲,第三百零八名,陳,民籍,山東,易經
1565,第三甲,第三百零九名,戴,軍籍,廣東,春秋
1565,第三甲,第三百一十名,邵,民籍,江西,書經
1565,第三甲,第三百一十一名,高,竈籍,浙江,詩經
1565,第三甲,第三百一十二名,張,民籍,順天,書經
1565,第三甲,第三百一十三名,王,民籍,陝西,易經
1565,第三甲,第三百一十四名,王,民籍,山東,書經
1568,第一甲,第一名,羅,民籍,浙江,易經
1568,第一甲,第二名,黃,民籍,福建,春秋
1568,第一甲,第三名,趙,軍籍,浙江,易經
1568,第二甲,第一名,李,民籍,湖廣,詩經
1568,第二甲,第二名,王,軍籍,山西,詩經
1568,第二甲,第三名,田,民籍,福建,詩經
1568,第二甲,第四名,李,軍籍,直隸,詩經
1568,第二甲,第五名,王,軍籍,崑山,易經
1568,第二甲,第六名,張,軍籍,福建,詩經
1568,第二甲,第七名,陳,民籍,四川,禮記
1568,第二甲,第八名,胡,官籍,直隸,易經
1568,第二甲,第九名,王,民籍,直隸,春秋
1568,第二甲,第十名,金,民籍,浙江,易經
1568,第二甲,第十一名,華,民籍,直隸,易經
1568,第二甲,第十二名,朱,民籍,江西,春秋
1568,第二甲,第十三名,紀,軍籍,山東,書經
1568,第二甲,第十四名,宋,民籍,直隸,詩經
1568,第二甲,第十五名,葉,民籍,福建,書經
1568,第二甲,第十六名,徐,民籍,直隸,易經
1568,第二甲,第十七名,張,官籍,陝西,詩經
1568,第二甲,第十八名,殷,民籍,直隸,書經
1568,第二甲,第十九名,施,民籍,直隸,詩經
1568,第二甲,第二十名,邵,民籍,浙江,禮記
1568,第二甲,第二十一名,陸,匠籍,浙江,書經
1568,第二甲,第二十二名,許,民籍,浙江,書經
1568,第二甲,第二十三名,洪,軍籍,福建,易經
1568,第二甲,第二十四名,李,民籍,湖廣,詩經
1568,第二甲,第二十五名,趙,民籍,江西,詩經
1568,第二甲,第二十六名,喬,軍籍,陝西,書經
1568,第二甲,第二十七名,喬,竈籍,直隸,禮記
1568,第二甲,第二十八名,姚,民籍,四川,書經
1568,第二甲,第二十九名,陳,民籍,直隸,易經
1568,第二甲,第三十名,李,軍籍,福建,易經
1568,第二甲,第三十一名,張,民籍,新建,書經
1568,第二甲,第三十二名,張,軍籍,浙江,詩經
1568,第二甲,第三十三名,江,民籍,直隸,詩經
1568,第二甲,第三十四名,江,民籍,浙江,春秋
1568,第二甲,第三十五名,方,民籍,福建,書經
1568,第二甲,第三十六名,陳,軍籍,山西,詩經
1568,第二甲,第三十七名,施,民籍,直隸,詩經
1568,第二甲,第三十八名,袁,民籍,直隸,易經
1568,第二甲,第三十九名,韓,民籍,直隸,詩經
1568,第二甲,第四十名,郝,民籍,陝西,詩經
1568,第二甲,第四十一名,屠,民籍,平湖,易經
1568,第二甲,第四十二名,王,軍籍,陝西,詩經
1568,第二甲,第四十三名,黃,民籍,江西,易經
1568,第二甲,第四十四名,李,民籍,廣東,禮記
1568,第二甲,第四十五名,李,軍籍,福建,易經
1568,第二甲,第四十六名,馮,民籍,浙江,易經
1568,第二甲,第四十七名,王,軍籍,河南,書經
1568,第二甲,第四十八名,林,民籍,上海,詩經
1568,第二甲,第四十九名,甘,民籍,四川,易經
1568,第二甲,第五十名,唐,民籍,四川,詩經
1568,第二甲,第五十一名,張,民籍,直隸,詩經
1568,第二甲,第五十二名,鄭,軍籍,浙江,易經
1568,第二甲,第五十三名,胡,民籍,陝西,書經
1568,第二甲,第五十四名,沈,民籍,浙江,詩經
1568,第二甲,第五十五名,周,民籍,浙江,易經
1568,第二甲,第五十六名,徐,民籍,浙江,易經
1568,第二甲,第五十七名,王,軍籍,山西,易經
1568,第二甲,第五十八名,顧,民籍,直隸,詩經
1568,第二甲,第五十九名,劉,官籍,順天,詩經
1568,第二甲,第六十名,汪,民籍,江西,書經
1568,第二甲,第六十一名,于,民籍,山東,詩經
1568,第二甲,第六十二名,陳,民籍,湖廣,易經
1568,第二甲,第六十三名,沈,民籍,浙江,易經
1568,第二甲,第六十四名,王,民籍,山東,書經
1568,第二甲,第六十五名,陳,軍籍,福建,春秋
1568,第二甲,第六十六名,王,民籍,廣東,禮記
1568,第二甲,第六十七名,蘇,軍籍,直隸,詩經
1568,第二甲,第六十八名,葉,軍籍,福建,詩經
1568,第二甲,第六十九名,吳,民籍,直隸,書經
1568,第二甲,第七十名,劉,民籍,湖廣,詩經
1568,第二甲,第七十一名,蔡,民籍,江西,禮記
1568,第二甲,第七十二名,胡,民籍,江西,易經
1568,第二甲,第七十三名,吳,民籍,直隸,詩經
1568,第二甲,第七十四名,焦,民籍,直隸,詩經
1568,第二甲,第七十五名,朱,民籍,浙江,易經
1568,第二甲,第七十六名,傅,民籍,四川,易經
1568,第二甲,第七十七名,錢,民籍,直隸,春秋
1568,第三甲,第一名,盧,民籍,福建,詩經
1568,第三甲,第二名,李,民籍,江西,書經
1568,第三甲,第三名,栗,民籍,陝西,易經
1568,第三甲,第四名,馮,民籍,崑山,易經
1568,第三甲,第五名,江,民籍,直隸,詩經
1568,第三甲,第六名,劉,民籍,江西,詩經
1568,第三甲,第七名,鄭,軍籍,福建,詩經
1568,第三甲,第八名,來,竈籍,浙江,書經
1568,第三甲,第九名,辛,民籍,山東,易經
1568,第三甲,第十名,張,民籍,南昌,詩經
1568,第三甲,第十一名,須,匠籍,直隸,詩經
1568,第三甲,第十二名,王,軍籍,福建,易經
1568,第三甲,第十三名,羅,軍籍,湖廣,詩經
1568,第三甲,第十四名,鍾,民籍,榮德,書經
1568,第三甲,第十五名,侯,民籍,直隸,詩經
1568,第三甲,第十六名,周,民籍,河南,詩經
1568,第三甲,第十七名,李,民籍,福建,詩經
1568,第三甲,第十八名,周,民籍,浙江,禮記
1568,第三甲,第十九名,錢,軍籍,直隸,詩經
1568,第三甲,第二十名,張,官籍,浙江,易經
1568,第三甲,第二十一名,劉,民籍,四川,書經
1568,第三甲,第二十二名,劉,民籍,江西,易經
1568,第三甲,第二十三名,劉,軍籍,河南,詩經
1568,第三甲,第二十四名,陳,民籍,廣東,詩經
1568,第三甲,第二十五名,敖,民籍,江西,詩經
1568,第三甲,第二十六名,蔡,匠籍,直隸,詩經
1568,第三甲,第二十七名,聶,民籍,江西,春秋
1568,第三甲,第二十八名,陳,民籍,四川,詩經
1568,第三甲,第二十九名,劉,官籍,山東,書經
1568,第三甲,第三十名,唐,民籍,直隸,詩經
1568,第三甲,第三十一名,田,民籍,河南,春秋
1568,第三甲,第三十二名,蔣,民籍,廣西,易經
1568,第三甲,第三十三名,龔,軍籍,直隸,書經
1568,第三甲,第三十四名,李,軍籍,山西,易經
1568,第三甲,第三十五名,林,民籍,福建,書經
1568,第三甲,第三十六名,李,民籍,浙江,易經
1568,第三甲,第三十七名,張,軍籍,江西,禮記
1568,第三甲,第三十八名,陳,軍籍,江西,書經
1568,第三甲,第三十九名,張,民籍,浙江,禮記
1568,第三甲,第四十名,鄭,民籍,福建,詩經
1568,第三甲,第四十一名,胡,民籍,河南,詩經
1568,第三甲,第四十二名,張,民籍,湖廣,易經
1568,第三甲,第四十三名,李,軍籍,河南,詩經
1568,第三甲,第四十四名,張,儒籍,江西,易經
1568,第三甲,第四十五名,薛,軍籍,山西,詩經
1568,第三甲,第四十六名,邵,民籍,浙江,書經
1568,第三甲,第四十七名,陳,旗籍,順天,易經
1568,第三甲,第四十八名,梁,軍籍,河南,易經
1568,第三甲,第四十九名,高,軍籍,山東,易經
1568,第三甲,第五十名,祝,匠籍,浙江,易經
1568,第三甲,第五十一名,傅,民籍,河南,禮記
1568,第三甲,第五十二名,史,校籍,直隸,易經
1568,第三甲,第五十三名,韋,民籍,直隸,書經
1568,第三甲,第五十四名,賈,民籍,直隸,書經
1568,第三甲,第五十五名,唐,民籍,浙江,易經
1568,第三甲,第五十六名,沈,民籍,浙江,易經
1568,第三甲,第五十七名,張,民籍,四川,易經
1568,第三甲,第五十八名,王,民籍,河南,書經
1568,第三甲,第五十九名,高,民籍,河南,春秋
1568,第三甲,第六十名,徐,軍籍,湖廣,詩經
1568,第三甲,第六十一名,楊,民籍,福建,易經
1568,第三甲,第六十二名,賈,民籍,山東,易經
1568,第三甲,第六十三名,趙,民籍,山西,禮記
1568,第三甲,第六十四名,沈,民籍,浙江,書經
1568,第三甲,第六十五名,吳,民籍,福建,易經
1568,第三甲,第六十六名,馬,軍籍,浙江,書經
1568,第三甲,第六十七名,徐,民籍,湖廣,易經
1568,第三甲,第六十八名,劉,民籍,福建,詩經
1568,第三甲,第六十九名,萬,民籍,江西,詩經
1568,第三甲,第七十名,馮,軍籍,山東,詩經
1568,第三甲,第七十一名,羅,民籍,四川,書經
1568,第三甲,第七十二名,劉,民籍,山西,詩經
1568,第三甲,第七十三名,魏,官籍,四川,書經
1568,第三甲,第七十四名,李,軍籍,直隸,易經
1568,第三甲,第七十五名,楊,民籍,江西,易經
1568,第三甲,第七十六名,戴,軍籍,福建,書經
1568,第三甲,第七十七名,王,民籍,江西,詩經
1568,第三甲,第七十八名,許,民籍,浙江,易經
1568,第三甲,第七十九名,陳,民籍,廣東,書經
1568,第三甲,第八十名,張,民籍,直隸,詩經
1568,第三甲,第八十一名,師,民籍,山西,詩經
1568,第三甲,第八十二名,鍾,民籍,應天,書經
1568,第三甲,第八十三名,衛,民籍,四川,詩經
1568,第三甲,第八十四名,鄒,民籍,浙江,易經
1568,第三甲,第八十五名,周,軍籍,湖廣,春秋
1568,第三甲,第八十六名,李,民籍,河南,詩經
1568,第三甲,第八十七名,袁,民籍,直隸,禮記
1568,第三甲,第八十八名,黃,軍籍,福建,易經
1568,第三甲,第八十九名,穆,軍籍,江西,詩經
1568,第三甲,第九十名,陳,民籍,江西,春秋
1568,第三甲,第九十一名,張,民籍,江西,詩經
1568,第三甲,第九十二名,蕭,民籍,福建,詩經
1568,第三甲,第九十三名,陳,軍籍,湖廣,書經
1568,第三甲,第九十四名,楊,民籍,西充,詩經
1568,第三甲,第九十五名,袁,民籍,直隸,詩經
1568,第三甲,第九十六名,任,民籍,陝西,書經
1568,第三甲,第九十七名,賈,民籍,直隸,詩經
1568,第三甲,第九十八名,張,民籍,陝西,書經
1568,第三甲,第九十九名,戴,匠籍,江西,書經
1568,第三甲,第一百名,習,民籍,江西,易經
1568,第三甲,第一百零一名,徐,官籍,直隸,禮記
1568,第三甲,第一百零二名,左,民籍,直隸,易經
1568,第三甲,第一百零三名,唐,軍籍,福建,詩經
1568,第三甲,第一百零四名,王,軍籍,福建,禮記
1568,第三甲,第一百零五名,周,民籍,山東,詩經
1568,第三甲,第一百零六名,徐,官籍,直隸,易經
1568,第三甲,第一百零七名,程,軍籍,福建,詩經
1568,第三甲,第一百零八名,蔡,民籍,福建,春秋
1568,第三甲,第一百零九名,李,民籍,廣東,詩經
1568,第三甲,第一百一十名,徐,民籍,直隸,詩經
1568,第三甲,第一百一十一名,蔣,民籍,山東,詩經
1568,第三甲,第一百一十二名,劉,匠籍,河南,書經
1568,第三甲,第一百一十三名,景,官籍,萬全,詩經
1568,第三甲,第一百一十四名,董,民籍,四川,書經
1568,第三甲,第一百一十五名,王,民籍,直隸,禮記
1568,第三甲,第一百一十六名,王,民籍,河南,易經
1568,第三甲,第一百一十七名,劉,民籍,河南,易經
1568,第三甲,第一百一十八名,鮑,民籍,山西,書經
1568,第三甲,第一百一十九名,謝,民籍,直隸,詩經
1568,第三甲,第一百二十名,熊,民籍,江西,易經
1568,第三甲,第一百二十一名,劉,民籍,江西,易經
1568,第三甲,第一百二十二名,劉,民籍,四川,春秋
1568,第三甲,第一百二十三名,馬,民籍,湖廣,易經
1568,第三甲,第一百二十四名,楊,民籍,洛陽,易經
1568,第三甲,第一百二十五名,尚,民籍,河南,春秋
1568,第三甲,第一百二十六名,王,民籍,直隸,詩經
1568,第三甲,第一百二十七名,熊,民籍,河南,詩經
1568,第三甲,第一百二十八名,湯,匠籍,長洲,春秋
1568,第三甲,第一百二十九名,謝,民籍,直隸,詩經
1568,第三甲,第一百三十名,張,民籍,江西,詩經
1568,第三甲,第一百三十一名,翁,民籍,臨安,詩經
1568,第三甲,第一百三十二名,鄭,軍籍,直隸,詩經
1568,第三甲,第一百三十三名,呂,民籍,四川,詩經
1568,第三甲,第一百三十四名,黃,民籍,直隸,易經
1568,第三甲,第一百三十五名,詹,民籍,江西,易經
1568,第三甲,第一百三十六名,白,民籍,山西,禮記
1568,第三甲,第一百三十七名,徐,民籍,江西,詩經
1568,第三甲,第一百三十八名,袁,民籍,河南,易經
1568,第三甲,第一百三十九名,秦,官籍,福建,易經
1568,第三甲,第一百四十名,黃,匠籍,直隸,詩經
1568,第三甲,第一百四十一名,曹,民籍,四川,易經
1568,第三甲,第一百四十二名,張,民籍,直隸,書經
1568,第三甲,第一百四十三名,傅,民籍,江西,易經
1568,第三甲,第一百四十四名,蔡,官籍,浙江,詩經
1568,第三甲,第一百四十五名,劉,民籍,湖廣,詩經
